CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,commodity,country_code,country,mts,year,month,date
2010,12,10059010,10,169,GO,1,727600,1247,1246755,308460,CORN,COL,Colombia,1246.755,2010,12,2010-12-01
2010,7,10059010,10,365,MT,1,917800,340011,340011,80923,CORN,IDN,Indonesia,340.011,2010,7,2010-07-01
2010,8,10059010,10,820,PR,1,917800,19483200,19483200,3487493,CORN,TUN,Tunisia,19483.2,2010,8,2010-08-01
2010,9,10059010,10,245,MS,1,817800,2800,2800000,548800,CORN,ESP,Spain,2800.0,2010,9,2010-09-01
2010,9,10059090,10,628,RS,1,817800,0,324,1161,CORN,GBR,United Kingdom,0.324,2010,9,2010-09-01
2010,9,10059010,10,160,MT,1,817800,28060,28060000,5681320,CORN,CHN,China,28060.0,2010,9,2010-09-01
2010,9,10059010,10,372,MT,1,817800,30967,30967672,5272218,CORN,IRN,Iran,30967.672,2010,9,2010-09-01
2010,9,10059010,10,160,GO,1,817800,6790,6790000,1371580,CORN,CHN,China,6790.0,2010,9,2010-09-01
2010,4,10059010,10,372,MT,1,817800,5302,5302075,884651,CORN,IRN,Iran,5302.075,2010,4,2010-04-01
2010,2,10059010,10,647,PR,1,917800,0,199600,45908,CORN,DOM,Dominican Republic,199.6,2010,2,2010-02-01
2010,4,10059010,10,647,GO,1,917800,49722,49722,8453,CORN,DOM,Dominican Republic,49.722,2010,4,2010-04-01
2010,2,10059010,10,249,SP,1,817800,0,60,60,CORN,USA,United States,0.06,2010,2,2010-02-01
2010,2,10059010,10,586,PR,7,910600,0,3608,3295,CORN,PRY,Paraguay,3.608,2010,2,2010-02-01
2010,9,10059010,10,245,MG,1,727600,32489,32488885,5630924,CORN,ESP,Spain,32488.885,2010,9,2010-09-01
2010,10,10059010,10,244,PR,1,917800,9989963,9989963,2467521,CORN,ARE,United Arab Emirates,9989.963,2010,10,2010-10-01
2010,10,10059010,10,169,MT,1,917800,14975255,14975255,3074271,CORN,COL,Colombia,14975.255,2010,10,2010-10-01
2010,10,10059010,10,059,MT,1,917800,925678,925678,209118,CORN,DZA,Algeria,925.678,2010,10,2010-10-01
2010,1,10059010,10,365,MT,1,817800,28079,28078554,4476951,CORN,IDN,Indonesia,28078.554,2010,1,2010-01-01
2010,8,10059010,10,169,MT,1,917800,1644950,1644950,294447,CORN,COL,Colombia,1644.95,2010,8,2010-08-01
2010,11,10059010,10,455,GO,1,817800,26393,26393180,5414717,CORN,MYS,Malaysia,26393.18,2010,11,2010-11-01
2010,11,10059010,10,059,PR,1,917800,75196371,75196371,17391979,CORN,DZA,Algeria,75196.371,2010,11,2010-11-01
2010,8,10059010,10,161,DF,1,727600,1000,1000000,179000,CORN,TWN,Taiwan,1000.0,2010,8,2010-08-01
2010,12,10059010,10,059,MT,2,210200,29046,29046205,6825858,CORN,DZA,Algeria,29046.205,2010,12,2010-12-01
2010,10,10059010,10,607,GO,1,817800,3468,3467977,750327,CORN,PRT,Portugal,3467.977,2010,10,2010-10-01
2010,8,10059010,10,858,GO,1,817800,3700,3700000,614200,CORN,VNM,Vietnam,3700.0,2010,8,2010-08-01
2010,12,10059010,10,493,SP,1,817800,0,240000,667200,CORN,MEX,Mexico,240.0,2010,12,2010-12-01
2010,5,10059010,10,372,PR,1,917800,40171220,40171220,6829614,CORN,IRN,Iran,40171.22,2010,5,2010-05-01
2010,12,10059010,10,239,PR,1,917800,4912942,4912942,1154541,CORN,ECU,Ecuador,4912.942,2010,12,2010-12-01
2010,12,10059010,10,097,RO,9,250151,17625,146250,34434,CORN,BOL,Bolivia,146.25,2010,12,2010-12-01
2010,8,10059010,10,455,PR,1,917800,33014949,33052477,5734918,CORN,MYS,Malaysia,33052.477,2010,8,2010-08-01
2010,11,10059010,10,372,DF,1,727600,1856,1855330,335815,CORN,IRN,Iran,1855.33,2010,11,2010-11-01
2010,8,10059010,10,245,MS,1,917800,2500000,2500000,430000,CORN,ESP,Spain,2500.0,2010,8,2010-08-01
2010,11,10059010,10,190,PR,1,917800,20366027,20366027,4684187,CORN,KOR,South Korea,20366.027,2010,11,2010-11-01
2010,12,10059010,10,244,MS,1,917800,5755381,5755381,1427333,CORN,ARE,United Arab Emirates,5755.381,2010,12,2010-12-01
2010,1,10059010,10,169,RO,1,227600,5031,5031290,948297,CORN,COL,Colombia,5031.29,2010,1,2010-01-01
2010,6,10059010,10,845,PR,9,1010955,0,80,91,CORN,URY,Uruguay,0.08,2010,6,2010-06-01
2010,12,10059090,10,858,MT,1,817800,5038641,5038641,1360433,CORN,VNM,Vietnam,5038.641,2010,12,2010-12-01
